Full Text Tweet;Datum und Uhrzeit
Wir haben viel zu tun, was die #Frauenpolitik betrifft - ich freu mich auf die weitere gute Zusammenarbeit in der @volkspartei und in der #Bundesregierung!;10-Nov-2018 (17:56:10.000000)
Ich freue mich sehr, dass Frauenministerin Juliane #Bogner-Strauß heute zur Bundesleiterin der ÖVP #Frauen gewählt wurde. Herzliche Gratulation zum starken Ergebnis von 99,3% der Delegiertenstimmen! https://t.co/mNP42rpVkt;10-Nov-2018 (17:56:09.000000)
Es freut mich sehr, dass wir es geschafft haben, dass das Projekt der #Namensmauer nun im Ostarrichi Park in #Wien Wirklichkeit wird. https://t.co/RkoF5yHwBu https://t.co/S0eEy3MnEF;09-Nov-2018 (14:48:52.000000)
Der 90-jährige #Holocaust-Überlebende Kurt #Tutter hat sich über 20 Jahre unermüdlich dafür eingesetzt, dass in #Wien eine #Namensmauer zum #Gedenken an die 66.000 in der #Shoah ermordeten österreichischen #Jüdinnen und #Juden errichtet wird. https://t.co/fRKqvCtmPy;09-Nov-2018 (14:48:50.000000)
Es war eine große Ehre, dass der in Wien geborene Rabbi #Schneier heute bei uns in #Wien bei der Gedenkveranstaltung anlässlich des 80. Jahrestages der #Novemberpogrome im #Parlament gesprochen hat. https://t.co/NpmMrlzlz9 https://t.co/7LRdyPO3it;09-Nov-2018 (14:44:40.000000)
"Heute gemeinsam mit vielen von ihnen im #Parlament der Opfer der #Shoa zu gedenken &amp; ihre bewegenden Geschichten zu hören, war einer der berührendsten Momente meiner politischen Laufbahn. https://t.co/GwGhRar8ik";09-Nov-2018 (14:31:21.000000)
Es war mir ein Herzensanliegen, die #Holocaust-Überlebenden, die ich bei meiner letzten Reise in #Israel kennenlernen durfte, nach #Wien einzuladen.;09-Nov-2018 (14:31:17.000000)
Die orthodoxe Glaubensgemeinschaft leistet einen wertvollen Beitrag für das Zusammenleben in #Österreich. Ich habe mich sehr über das Treffen mit  Metropolit Arsenios und weiteren Vertreterinnen und Vertretern der #Orthodoxie  heute Morgen im #Bundeskanzleramt gefreut! https://t.co/B0BCgmHO9t;09-Nov-2018 (14:13:32.000000)
Gemeinsam mit Bundespräsident @vanderbellen, Nationalratspräsidenten Sobotka haben wir heute im #Parlament gemeinsam mit österreichischen Shoah-Überlebenden aus #Israel der Opfer der #Novemberpogrome des Jahres 1938 gedacht. Meine Rede zum Nachhören: https://t.co/ExNZGXDNUp;09-Nov-2018 (13:28:59.000000)
Aus dem, was in dieser Zeit an Abscheulichkeiten geschah, erwächst die historische Verantwortung, sich unentwegt für die #Sicherheit des jüdischen Lebens und für den Kampf gegen #Antisemitismus einzusetzen.;09-Nov-2018 (13:28:59.000000)
2018 ist ein wichtiges #Gedenkjahr für die Republik #Österreich. Heute begehen wir den 80. Jahrestag der #Novemberpogrome. Die Ereignisse der Nacht vom 9. auf den 10. November 1938 gehören zu den beschämendsten unserer Geschichte. https://t.co/Uszg8mU7xL;09-Nov-2018 (13:28:58.000000)
"Danke für unsere lange Freundschaft &amp; die gute Zusammenarbeit für Europa und herzliche Gratulation zur Nominierung zum Spitzenkandidaten! Wir freuen uns, gemeinsam mit Dir, @ManfredWeber, in die Wahl zu gehen!";08-Nov-2018 (12:39:46.000000)
@ManfredWeber ist ein leidenschaftlicher Europäer. Er hat die Kraft und den Mut, die notwendigen Veränderungen in der #EU anzugehen. https://t.co/sRaV1ALLnX;08-Nov-2018 (12:39:45.000000)
Heute konnte ich in #Helsinki meinen finnischen Amtskollegen, den liberalen Premierminister @juhasipila, zum Arbeitsgespräch treffen. Zentrales Thema war der EU-Ratsvorsitz, den #Finnland im 2. Halbjahr 2019 übernimmt. https://t.co/Gle7ByoE2u;07-Nov-2018 (19:49:20.000000)
Ich habe mich gefreut, Präsident @niinisto heute in #Helsinki kennenlernen zu dürfen. #Finnland und #Österreich verbinden exzellente bilaterale Beziehungen. Wir konnten uns über aktuelle politische Fragen wie #Migration, #Klimaschutz und die #EU-#Russland-Beziehungen unterhalten. https://t.co/KXDPvESYhe;07-Nov-2018 (17:24:36.000000)
"#Österreich &amp; #Finnland ziehen in vielen Fragen an einem Strang, vor allem wenn es darum geht, dass die Regeln in der #EU eingehalten werden - sei es in der Migration, bei der Rechtsstaatlichkeit oder in der Euro-Zone.";07-Nov-2018 (17:22:54.000000)
In #Helsinki konnte ich heute auch meinen Amtskollegen Premierminister @juhasipila treffen. Im Mittelpunkt unseres Gesprächs standen aktuelle europäische Themen, wie die #BREXIT-Verhandlungen, die Eurozone und #Migration. https://t.co/lZOsKQNwZN;07-Nov-2018 (17:22:53.000000)
It is my distinct pleasure to welcome Prime Minister #Netanyahu for an official visit to #Austria! I look forward to attending the conference together with you, PM @netanyahu!;07-Nov-2018 (13:08:51.000000)
"2018 is a special year of commemoration. We must always remember our historic responsibility and do everything in our power to fight all forms of anti-Semitism. On 20 - 21 November I will host in Vienna a ""Conference on the fight against anti-Semitism and anti-Zionism"". https://t.co/GwfTLPyY8b";07-Nov-2018 (13:08:49.000000)
Als #Bundesregierung werden wir neben der Übernahme von 50 % der Projektkosten, dem Beitrag der Wirtschaft und der Bundesländer auch die noch restliche ausständige Finanzierung übernehmen. Damit kann dieses wichtige Projekt nun endlich umgesetzt werden.;07-Nov-2018 (11:06:56.000000)
#Holocaust-Überlebender Kurt #Tutter bemüht sich seit 20 Jahren um eine #Namensmauer in Wien zum Gedenken an die 66.000 österr Jüdinnen u Juden,die Opfer d #Shoa wurden. Ich halte das f eine ganz wichtige Initiative - d Finanzierung konnten wir heute im Ministerrat sicherstellen. https://t.co/sMDyjykliX;07-Nov-2018 (11:06:53.000000)
"2018 ist ein wichtiges #Gedenkjahr f die Republik #Österreich, wie diese Woche mit d 80. Jahrestag der #Novemberpogrome. Vielen Dank an alle, d im Rahmen des Gedenkjahres ein würdiges Erinnern &amp; Besinnen möglich machen. Ein würdiges #Gedenken ist aber auch darüber hinaus wichtig. https://t.co/35KGetW0ng";07-Nov-2018 (11:06:05.000000)
"Damit unterstützen wir #Äthiopien, #Südsudan, #Uganda, #Ägypten und #Tschad vor allem bei der besseren Versorgung mit Trinkwasser &amp; Nahrungsmitteln. Diese Länder sind zudem alle von Flüchtlingsströmen betroffen.";07-Nov-2018 (09:11:25.000000)
#Österreich kommt seiner humanitären Verantwortung nach und leistet Hilfe vor Ort. Im #Ministerrat haben wir heute als #Bundesregierung beschlossen, mit insgesamt 6,5 Mio € aus dem Auslandskatastrophenfonds Länder in #Afrika zu unterstützen.;07-Nov-2018 (09:11:25.000000)
So sind wir der Realisierung der Namens-Gedenkmauer einen großen Schritt nähergerückt. Die #Namensmauer wird ein bleibendes Zeichen der Erinnerung im aktuellen #Gedenkjahr setzen.;06-Nov-2018 (20:10:49.000000)
Ich habe heute den #Holocaust-Überlebenden Kurt #Tutter, den Initiator der #Namensmauer, im #Bundeskanzleramt getroffen und ihn persönlich darüber informiert, dass der Bund die Kostenbeteiligung erhöht. https://t.co/pZx2OIcpIF;06-Nov-2018 (20:10:48.000000)
Deshalb werden wir als #Bundesregierung zusätzlich zur bisher geplanten Übernahme von 50 Prozent der Projektkosten, dem Beitrag der Wirtschaft und der Bundesländer auch die noch restliche ausständige Finanzierung übernehmen und im morgigen #Ministerrat beschließen.;06-Nov-2018 (20:10:45.000000)
Als Bundeskanzler ist mir die Verantwortung der Erinnerung an die Ermordung der rund 66.0000 österreichischen Jüdinnen und Juden durch das NS-Terror-Regime und die Mahnung an dieses dunkle Kapitel unserer Geschichte zu wichtig, um hier weiter Zeit zu verlieren.;06-Nov-2018 (20:10:44.000000)
Seit fast 20 Jahren versucht der #Holocaust-Überlebende Kurt #Tutter Unterstützung für eine Namens-#Gedenkmauer für die in der #Shoah ermordeten #Juden aus #Österreich zu finden.;06-Nov-2018 (20:10:44.000000)
Als überzeugter #Europäer sage ich ganz klar: die #EU ist erst vollständig, wenn alle Staaten des Westbalkans beigetreten sind. #Österreich unterstützt den #Westbalkan entschlossen auf diesem Weg. https://t.co/YQocPQa48J;06-Nov-2018 (18:29:04.000000)
Ich habe volles Vertrauen in Präsident @HashimThaciRKS, dass er weitere signifikante Fortschritte erzielen kann im Dialog mit #Belgrad. Denn dies ist die Basis für weitere Fortschritte bei der Annäherung an die #EU.;06-Nov-2018 (12:37:12.000000)
#Stabilität und #Sicherheit in den #Westbalkan-Staaten liegt in unserem ureigensten Interesse. #Österreich unterstützt ganz klar den #Kosovo bei der #EU-Annäherung, insbesondere auch im Rahmen des #EU-Ratsvorsitzes. @HashimThaciRKS @haradinajramush;06-Nov-2018 (12:37:12.000000)
"#Österreich &amp; #Kosovo führen ausgezeichnete bilaterale Beziehungen auf allen Ebenen. Österreich gehört zu den wichtigsten Investoren im Kosovo. Vielen Dank an Präsident @HashimThaciRKS und Premier @haradinajamush für die sehr gute Zusammenarbeit! https://t.co/QejrUvBRV5";06-Nov-2018 (12:37:11.000000)
Die Lösung der #Nordirland Frage muss Teil des Austrittsabkommens sein. Gleichzeitig brauchen wir auch nach dem #Brexit ein enges Verhältnis zwischen der #EU und U.K. #eu2018at;06-Nov-2018 (11:08:54.000000)
Gestern konnte ich mit Premierministerin @theresa_may und EU-Chefverhandler @MichelBarnier telefonieren. Wir müssen nun rasch Fortschritte in den #Brexit Verhandlungen erzielen,um einen Hard #Brexit zu vermeiden. Chefverhandler Michel Barnier hat dabei unsere volle Unterstützung.;06-Nov-2018 (11:08:54.000000)
"Im #Kosovo konnte ich heute die österr #Soldaten vor Ort besuchen. Sie leisten ihren Beitrag zur Friedenserhaltung -u das 7 Tage die Woche,ohne dabei für lange Zeit Familie u Freunde in der Heimat besuchen zu können. Vielen Dank f d großartigen Einsatz&amp; d interessanten Gespräche! https://t.co/wsNZBvxvr2";06-Nov-2018 (10:41:57.000000)
Im Arbeitsgespräch mit Premierministerin Ana #Brnabic @SerbianPM konnte Österreichs volle Unterstützung für #Serbien auf seinem Weg in die #EU einmal mehr betonen. Die EU ist erst vollständig, wenn alle Staaten des Westbalkans beigetreten sind. https://t.co/HjKwsZdtf6;05-Nov-2018 (20:12:43.000000)
Die Unterstützung der #Westbalkan-Staaten auf dem Weg in die #EU ist eine wichtige Priorität unseres EU-Ratsvorsitzes #eu2018at. Gerade #Serbien hat bereits gute Fortschritte gemacht - schon 14 Kapitel wurden in den Beitrittsverhandlungen eröffnet. @SerbianPM;05-Nov-2018 (20:12:39.000000)
Mehr dazu in meiner gemeinsamen #Pressekonferenz mit Präsident @avucic unter: https://t.co/o3ZoL1kNCh #Belgrad #Serbien;05-Nov-2018 (17:16:06.000000)
Ich habe mich heute über das Wiedersehen mit Serbiens Präsidenten @avucic in #Belgrad sehr gefreut. Ich konnte Österreichs Unterstützung für #Serbien auf dem Weg in die EU einmal mehr zusagen und zu weiteren Fortschritten im Dialog mit #Pristina ermutigen. https://t.co/4dWyC1ezge;05-Nov-2018 (17:16:04.000000)
Wir sind mit dem #Westbalkan politisch, wirtschaftlich, menschlich und kulturell eng verbunden. Die Staaten der Region haben unsere volle Unterstützung - die #EU ist erst vollständig, wenn sie alle beigetreten sind! https://t.co/wvrv1UIuFe;05-Nov-2018 (12:49:24.000000)
Ab heute in Kraft. https://t.co/6pXasTGekq;01-Nov-2018 (17:26:21.000000)
Wir erwarten uns auch von den #EU-Amtskollegen die Einhaltung der Regeln - aktuell vor allem von #Italien - damit der Vertrag von #Maastricht noch auf viele weitere Jahre als Erfolgsgeschichte betrachtet werden kann!;01-Nov-2018 (15:53:17.000000)
#Österreich geht hier einen klaren Weg mit dem Ende der #Schuldenpolitik: für das Jahr 2019 konnten wir erstmals einen #Budget-Überschuss nach #Brüssel melden.;01-Nov-2018 (15:53:16.000000)
Mit dem Inkrafttreten des Vertrags von #Maastricht vor 25 Jahren wurde die #EU als Gemeinschaft begründet sowie der Grundstein für die #Währungsunion und den #Euro gelegt. Diese Regeln müssen aber nach wie vor eingehalten werden.;01-Nov-2018 (15:53:16.000000)
Als #Bundesregierung werden wir gemeinsam mit den #Ländern und #Gemeinden sicherstellen, dass allen Betroffenen schnell geholfen wird! Aus den Mitteln des #Katastrophenfonds stehen derzeit insgesamt noch bis zu 102 Millionen Euro für #Schäden und #Katastrophenfälle zur Verfügung.;01-Nov-2018 (08:09:19.000000)
Nach den schweren #Unwettern der letzten Tage war ich gerade in einer betroffenen Kärntner Gemeinde und beim Krisenstab des Landes #Kärnten, um mir selbst von der Lage ein Bild zu machen. Die Betroffenen erwarten sich zu Recht rasche und unbürokratische Hilfe.;01-Nov-2018 (08:09:18.000000)
@TomMayerEuropa @derStandardat Wir haben es geschafft, dass die EU nun endlich auf den Schutz der Außengrenzen und den Kampf gegen illegale Migration setzt statt nur auf die verpflichtende Verteilung in Europa. Diese Trendwende setzen wir mit Nachdruck weiterhin als EU-Ratsvorsitz um.;31-Oct-2018 (14:17:58.000000)
@MichelJungwirth Ich bin für Ehrlichkeit. Ich will keinen Pakt unterschreiben, den wir später nicht einhalten werden. Ich lehne klar eine Vermischung von Zuwanderung und Asyl ab, zudem will ich das Entstehen eines völkerrechtliches Gewohnheitsrechts verhindern.;31-Oct-2018 (12:43:26.000000)
@TomMayerEuropa @derStandardat Ich bin für Ehrlichkeit. Ich will keinen Pakt unterschreiben, den wir später nicht einhalten werden. Ich lehne klar eine Vermischung von Zuwanderung und Asyl ab, zudem will ich das Entstehen eines völkerrechtliches Gewohnheitsrechts verhindern.;31-Oct-2018 (12:41:06.000000)
Wichtig ist und bleibt für uns, dass #Österreich weiterhin seine Gesetze eigenständig gestaltet. Deshalb wird Österreich den #Migrationspakt nicht unterzeichnen. Dieser entfaltet somit für Österreich auch keinerlei Wirkung.;31-Oct-2018 (12:33:59.000000)
Wir haben den #UN-#Migrationspakt eingehend geprüft. Einige der Punkte des UN-Migrationspaktes lehnen wir als #Bundesregierung ab, wie die Vermischung von #Migration und #Asyl. https://t.co/NHgwsqrqA8;31-Oct-2018 (12:33:58.000000)
Wir werden als #Bundesregierung alles tun, um mit den Mitteln aus dem #Katastrophenfonds rasch und unbürokratisch zu helfen. Danke @PeterKaiserSP für die gute Zusammenarbeit. Alles Gute dir und deinem Team für die wichtige Arbeit in den nächsten Tagen!;31-Oct-2018 (10:33:24.000000)
Vielen Dank an alle #Einsatzkräfte für die Professionalität und vor allem auch vielen Dank an alle #Ehrenamtlichen, die in #Kärnten rund um die Uhr im Einsatz sind. Allen persönlich Betroffenen gilt mein Mitgefühl.;31-Oct-2018 (10:33:23.000000)
"Gestern konnte ich den Feuerwehrkommandaten &amp; die Landespolizeidirektorin treffen und mir in einer betroffenen Gemeinde ein Bild über d Lage vor Ort machen. Heute haben BM @ElliKöstinger u ich in d Landeswarnzentrale einen Überblick durch d Krisenstab d Landes #Kärnten erhalten. https://t.co/V2ec3hyi5J";31-Oct-2018 (10:33:22.000000)
Einige Gebiete in #Österreich wurden in d letzten Tagen von schweren Unwettern heimgesucht. Gerade #Kärnten ist stark betroffen. In solchen Situation gilt es zusammenzuhalten u d Betroffenen bestmöglich zu unterstützen.Ich war v Anfang an mit LH @PeterKaiserSP in engem Austausch.;31-Oct-2018 (10:33:17.000000)
Dazu hatte ich Gespräche mit dem PM Äthiopiens Abiy Ali Ahmed, dem Präsidenten Tunesiens Essebsi, dem Präsidenten Südafrikas @CyrilRamaphosa und dem Präsidenten Ruandas @PaulKagame.;30-Oct-2018 (16:24:59.000000)
Ich habe die heutige Konferenz in #Berlin auch genutzt, um den #EU-#Afrika-Gipfel im #Dezember in #Wien vorzubereiten, wo es vor allem um Digitalisierung und #Innovation gehen wird. https://t.co/7yBplhVerf;30-Oct-2018 (16:24:58.000000)
Eine möglichst enge Zusammenarbeit mit #Afrika, insbesondere durch mehr #Investitionen ist wichtig, um Lebensbedingungen zu verbessern und nachhaltige #Entwicklung zu fördern. Hier muss #Europa Partner und Unterstützer sein. https://t.co/5pcJbUKHnx;30-Oct-2018 (16:24:56.000000)
In #Berlin habe ich heute an einer Sitzung zwischen afrikanischen Staaten und #Deutschland für eine bessere wirtschaftliche Kooperation im Rahmen einer #G20 Initiative teilgenommen. https://t.co/vN5QW1t6zu;30-Oct-2018 (16:24:54.000000)
Mit Oskar Deutsch habe ich heute Abend nach dem abscheulichen antisemitischen Verbrechen in einer Synagoge in #Pittsburgh über den Schutz jüdischen Lebens in #Österreich u d #EU gesprochen. Wir müssen alles tun, um entschieden gegen jede Form von Antisemitismus zu kämpfen! https://t.co/xYTdvvhn02;29-Oct-2018 (20:31:34.000000)
"Ich bin zutiefst schockiert über das abscheuliche antisemitische Verbrechen in Pittsburgh, das ich auf das Schärfste verurteile. Mein Mitgefühl gilt in diesen schweren Stunden den Angehörigen &amp; Freunden der Opfer. Wir müssen alles tun, um Antisemitismus entschieden zu bekämpfen.";27-Oct-2018 (19:13:40.000000)
"Habe mich heute sehr gefreut, dass mehrere Tausend Besucherinnen &amp;Besucher beim Tag der offenen Tür im #Bundeskanzleramt u in d Ministerien waren. Viele von ihnen konnte ich in meinem Büro empfangen &amp; persönlich kennen lernen. Danke f die Gespräche, das Feedback &amp; die Anregungen! https://t.co/Suf0No6lS0";26-Oct-2018 (21:01:51.000000)
